filename,num_players,num_messages_sent,turns
real_data/number_of_messages_experiment_1512680480.txt,15,1293,112
real_data/number_of_messages_experiment_1512680480.txt,15,1265,112
real_data/number_of_messages_experiment_1512680480.txt,15,1069,112
real_data/number_of_messages_experiment_1512680480.txt,15,1237,112
real_data/number_of_messages_experiment_1512680480.txt,15,1293,112
real_data/number_of_messages_experiment_1512680480.txt,15,1223,112
real_data/number_of_messages_experiment_1512680480.txt,15,1376,112
real_data/number_of_messages_experiment_1512680480.txt,15,1223,112
real_data/number_of_messages_experiment_1512680480.txt,16,1070,86
real_data/number_of_messages_experiment_1512680480.txt,16,1040,86
real_data/number_of_messages_experiment_1512680480.txt,16,1175,86
real_data/number_of_messages_experiment_1512680480.txt,16,1175,86
real_data/number_of_messages_experiment_1512680480.txt,16,980,86
real_data/number_of_messages_experiment_1512680480.txt,16,1324,86
real_data/number_of_messages_experiment_1512680480.txt,16,1325,86
real_data/number_of_messages_experiment_1512680480.txt,16,1145,86
real_data/number_of_messages_experiment_1512680480.txt,16,1190,86
real_data/number_of_messages_experiment_1512680480.txt,16,1145,86
real_data/number_of_messages_experiment_1512680480.txt,16,980,86
real_data/number_of_messages_experiment_1512680480.txt,16,1175,86
real_data/number_of_messages_experiment_1512680480.txt,16,1190,86
real_data/number_of_messages_experiment_1512680480.txt,16,1100,86
real_data/number_of_messages_experiment_1512680480.txt,16,1160,86
real_data/number_of_messages_experiment_1512680480.txt,16,1250,86
real_data/number_of_messages_experiment_1512680480.txt,17,1413,100
real_data/number_of_messages_experiment_1512680480.txt,17,1653,100
real_data/number_of_messages_experiment_1512680480.txt,17,1525,100
real_data/number_of_messages_experiment_1512680480.txt,17,1589,100
real_data/number_of_messages_experiment_1512680480.txt,17,1445,100
real_data/number_of_messages_experiment_1512680480.txt,17,1461,100
real_data/number_of_messages_experiment_1512680480.txt,17,1493,100
real_data/number_of_messages_experiment_1512680480.txt,17,1669,100
real_data/number_of_messages_experiment_1512680480.txt,17,1653,100
real_data/number_of_messages_experiment_1512680480.txt,17,1445,100
real_data/number_of_messages_experiment_1512680480.txt,17,1477,100
real_data/number_of_messages_experiment_1512680480.txt,17,1189,100
real_data/number_of_messages_experiment_1512680480.txt,17,1381,100
real_data/number_of_messages_experiment_1512680480.txt,17,1477,100
real_data/number_of_messages_experiment_1512680480.txt,17,1461,100
real_data/number_of_messages_experiment_1512680480.txt,17,1444,100
real_data/number_of_messages_experiment_1512680480.txt,17,1493,100
real_data/number_of_messages_experiment_1512680480.txt,18,887,56
real_data/number_of_messages_experiment_1512680480.txt,18,836,56
real_data/number_of_messages_experiment_1512680480.txt,18,717,56
real_data/number_of_messages_experiment_1512680480.txt,18,734,56
real_data/number_of_messages_experiment_1512680480.txt,18,819,56
real_data/number_of_messages_experiment_1512680480.txt,18,836,56
real_data/number_of_messages_experiment_1512680480.txt,18,954,56
real_data/number_of_messages_experiment_1512680480.txt,18,836,56
real_data/number_of_messages_experiment_1512680480.txt,18,887,56
real_data/number_of_messages_experiment_1512680480.txt,18,751,56
real_data/number_of_messages_experiment_1512680480.txt,18,751,56
real_data/number_of_messages_experiment_1512680480.txt,18,785,56
real_data/number_of_messages_experiment_1512680480.txt,18,649,56
real_data/number_of_messages_experiment_1512680480.txt,18,819,56
real_data/number_of_messages_experiment_1512680480.txt,18,1006,56
real_data/number_of_messages_experiment_1512680480.txt,18,853,56
real_data/number_of_messages_experiment_1512680480.txt,18,734,56
real_data/number_of_messages_experiment_1512680480.txt,18,853,56
real_data/number_of_messages_experiment_1512680480.txt,19,1589,101
real_data/number_of_messages_experiment_1512680480.txt,19,1481,101
real_data/number_of_messages_experiment_1512680480.txt,19,1553,101
real_data/number_of_messages_experiment_1512680480.txt,19,1337,101
real_data/number_of_messages_experiment_1512680480.txt,19,1553,101
real_data/number_of_messages_experiment_1512680480.txt,19,1571,101
real_data/number_of_messages_experiment_1512680480.txt,19,1553,101
real_data/number_of_messages_experiment_1512680480.txt,19,1589,101
real_data/number_of_messages_experiment_1512680480.txt,19,1624,101
real_data/number_of_messages_experiment_1512680480.txt,19,1355,101
real_data/number_of_messages_experiment_1512680480.txt,19,1517,101
real_data/number_of_messages_experiment_1512680480.txt,19,1499,101
real_data/number_of_messages_experiment_1512680480.txt,19,1337,101
real_data/number_of_messages_experiment_1512680480.txt,19,1481,101
real_data/number_of_messages_experiment_1512680480.txt,19,1463,101
real_data/number_of_messages_experiment_1512680480.txt,19,1553,101
real_data/number_of_messages_experiment_1512680480.txt,19,1427,101
real_data/number_of_messages_experiment_1512680480.txt,19,1463,101
real_data/number_of_messages_experiment_1512680480.txt,19,1265,101
real_data/number_of_messages_experiment_1512680480.txt,20,2171,130
real_data/number_of_messages_experiment_1512680480.txt,20,2304,130
real_data/number_of_messages_experiment_1512680480.txt,20,2247,130
real_data/number_of_messages_experiment_1512680480.txt,20,2246,130
real_data/number_of_messages_experiment_1512680480.txt,20,2304,130
real_data/number_of_messages_experiment_1512680480.txt,20,2152,130
real_data/number_of_messages_experiment_1512680480.txt,20,2171,130
real_data/number_of_messages_experiment_1512680480.txt,20,2095,130
real_data/number_of_messages_experiment_1512680480.txt,20,2171,130
real_data/number_of_messages_experiment_1512680480.txt,20,2114,130
real_data/number_of_messages_experiment_1512680480.txt,20,2418,130
real_data/number_of_messages_experiment_1512680480.txt,20,2171,130
real_data/number_of_messages_experiment_1512680480.txt,20,2342,130
real_data/number_of_messages_experiment_1512680480.txt,20,2209,130
real_data/number_of_messages_experiment_1512680480.txt,20,1981,130
real_data/number_of_messages_experiment_1512680480.txt,20,2228,130
real_data/number_of_messages_experiment_1512680480.txt,20,2361,130
real_data/number_of_messages_experiment_1512680480.txt,20,2247,130
real_data/number_of_messages_experiment_1512680480.txt,20,2228,130
real_data/number_of_messages_experiment_1512680480.txt,20,2209,130
