filename,num_players,time_in_ns
real_data/time_per_action_experiment_1512675783.txt,9,234878601
real_data/time_per_action_experiment_1512675783.txt,9,530898490
real_data/time_per_action_experiment_1512675783.txt,9,547038899
real_data/time_per_action_experiment_1512675783.txt,9,425065827
real_data/time_per_action_experiment_1512675783.txt,9,535865534
real_data/time_per_action_experiment_1512675783.txt,9,643801694
real_data/time_per_action_experiment_1512675783.txt,9,338289773
real_data/time_per_action_experiment_1512675783.txt,9,421779583
real_data/time_per_action_experiment_1512675783.txt,9,639528861
real_data/time_per_action_experiment_1512675783.txt,9,332305721
real_data/time_per_action_experiment_1512675783.txt,9,434318435
real_data/time_per_action_experiment_1512675783.txt,9,646422424
real_data/time_per_action_experiment_1512675783.txt,9,331212398
real_data/time_per_action_experiment_1512675783.txt,9,427042876
real_data/time_per_action_experiment_1512675783.txt,9,645256319
real_data/time_per_action_experiment_1512675783.txt,9,331722980
real_data/time_per_action_experiment_1512675783.txt,9,443880454
real_data/time_per_action_experiment_1512675783.txt,9,547130238
real_data/time_per_action_experiment_1512675783.txt,9,336794937
real_data/time_per_action_experiment_1512675783.txt,10,1664394559
real_data/time_per_action_experiment_1512675783.txt,10,432096478
real_data/time_per_action_experiment_1512675783.txt,10,427019850
real_data/time_per_action_experiment_1512675783.txt,10,636321159
real_data/time_per_action_experiment_1512675783.txt,10,433612745
real_data/time_per_action_experiment_1512675783.txt,10,2463627521
real_data/time_per_action_experiment_1512675783.txt,10,423801439
real_data/time_per_action_experiment_1512675783.txt,10,533730627
real_data/time_per_action_experiment_1512675783.txt,10,635886293
real_data/time_per_action_experiment_1512675783.txt,10,431596605
real_data/time_per_action_experiment_1512675783.txt,10,2103338654
real_data/time_per_action_experiment_1512675783.txt,10,438504288
real_data/time_per_action_experiment_1512675783.txt,10,537840478
real_data/time_per_action_experiment_1512675783.txt,10,627272277
real_data/time_per_action_experiment_1512675783.txt,10,429142173
real_data/time_per_action_experiment_1512675783.txt,10,1148371528
real_data/time_per_action_experiment_1512675783.txt,10,426072578
real_data/time_per_action_experiment_1512675783.txt,10,434035996
real_data/time_per_action_experiment_1512675783.txt,10,638439522
real_data/time_per_action_experiment_1512675783.txt,10,432071953
real_data/time_per_action_experiment_1512675783.txt,10,23878843
real_data/time_per_action_experiment_1512675783.txt,10,335478576
real_data/time_per_action_experiment_1512675783.txt,10,430702667
real_data/time_per_action_experiment_1512675783.txt,10,528582636
real_data/time_per_action_experiment_1512675783.txt,10,331434205
real_data/time_per_action_experiment_1512675783.txt,10,327172209
real_data/time_per_action_experiment_1512675783.txt,10,327471113
real_data/time_per_action_experiment_1512675783.txt,10,527887190
real_data/time_per_action_experiment_1512675783.txt,10,639079675
real_data/time_per_action_experiment_1512675783.txt,10,432435656
real_data/time_per_action_experiment_1512675783.txt,10,2452832902
real_data/time_per_action_experiment_1512675783.txt,10,425844133
real_data/time_per_action_experiment_1512675783.txt,10,535156559
